10
	1102		1536.375	10524.125	-83.32036	102.40697	128
	1103		5969.4		10483.733	9.73042	101.64007	128
	1105		1450.091	5519.455	-85.03349	-2.63081	128
	1106		5522.5		5480.708	0.44787	-3.36976	128
	1202		1815.7		1423.3		-77.27909	-88.59276	128
	1203		5585.556	1382		1.85167	-89.39082	128
	831000		1017.333	9125		-94.18774	73.03319	128
	834000		2987.444	2282.778	-52.70079	-70.53299	128
	8031901	5640.636	9150.363	2.85572	73.64979	128
	8033401	6115.714	1631.143	12.97492	-84.15224	128
