10
	1102		5780.063	10465.438	5.40839	101.27847	128
	1103		10173.125	10429.125	97.61917	100.5987	128
	1105		5701.818	5510.727	3.86822	-2.71581	128
	1106		9766.143	5475		89.17879	-3.38946	128
	1202		6070.8		1439.6		11.69705	-88.15646	128
	1203		9830.5		1399.667	90.61369	-88.92411	128
	831000		5306		9082.333	-4.51362	72.24005	128
	834000		7241.4		2295.1		36.25022	-70.1787	128
	8031901	9880.272	9111.363	91.49939	72.93513	128
	8033401	10357.714	1647.429	101.67475	-83.71403	128
